model,n_stations,solution_method,spatial_simplification,ode_method,stations_per_cell,delta_t_ratio_or_epsilon,delta_t_or_n_iterations,time,std_time,error_sum_metric,error_max_metric
24,78,traj_iteration,parallel_limit,RK45,15,0.5,4,18.069499600678682,13.751808706671,0.011301103157472164,0.0017917723207310106
24,78,traj_iteration,parallel,RK45,15,0.25,4,18.834649216383696,13.751808706671,0.000496009697531133,2.8217495582323627e-05
24,78,traj_iteration,parallel_limit,RK45,15,0.25,5,22.54728114977479,13.751808706671,0.011287085364113028,0.0017916180070911948
24,78,traj_iteration,parallel,BDF,5,2,3,11.03726314008236,180.61937315016985,0.0023176881277173424,0.00032925763980034585
24,78,traj_iteration,parallel_limit,BDF,5,2,4,13.174565143883228,180.61937315016985,0.010721469518374962,0.0015342148600206028
24,78,traj_iteration,parallel,BDF,5,1,4,14.082515582442284,180.61937315016985,0.0006127083106594437,4.0594608709691076e-05
24,78,traj_iteration,parallel_limit,BDF,5,1,4,13.270043019205332,180.61937315016985,0.010721469518374962,0.0015342148600206028
24,78,traj_iteration,parallel,BDF,5,0.5,4,14.209328565746546,180.61937315016985,0.0006127083106594437,4.0594608709691076e-05
24,78,traj_iteration,parallel_limit,BDF,5,0.5,5,15.802582304924726,180.61937315016985,0.010700258792857305,0.001534047564574662
24,78,traj_iteration,parallel,BDF,5,0.25,4,15.871662463992834,180.61937315016985,0.0006127083106594437,4.0594608709691076e-05
24,78,traj_iteration,parallel_limit,BDF,5,0.25,5,15.415004178881645,180.61937315016985,0.010700258792857305,0.001534047564574662
24,78,traj_iteration,parallel,BDF,10,2,3,31.1836762689054,180.61937315016985,0.0018602348389961183,0.00023920140279362604
24,78,traj_iteration,parallel_limit,BDF,10,2,4,32.47640323266387,180.61937315016985,0.01187189250334086,0.0016645403665461246
24,78,traj_iteration,parallel,BDF,10,1,4,38.02930307760835,180.61937315016985,0.0005483073217404886,3.5266308240780845e-05
24,78,traj_iteration,parallel_limit,BDF,10,1,4,32.10283225402236,180.61937315016985,0.01187189250334086,0.0016645403665461246
24,78,traj_iteration,parallel,BDF,10,0.5,4,37.94609846547246,180.61937315016985,0.0005483073217404886,3.5266308240780845e-05
24,78,traj_iteration,parallel_limit,BDF,10,0.5,5,34.568012434989214,180.61937315016985,0.01185063317133548,0.0016643770762642483
24,78,traj_iteration,parallel,BDF,10,0.25,4,37.959896955639124,180.61937315016985,0.0005483073217404886,3.5266308240780845e-05
24,78,traj_iteration,parallel_limit,BDF,10,0.25,5,37.968024745583534,180.61937315016985,0.011850230773534655,0.0016643747659868854
24,78,traj_iteration,parallel,BDF,15,2,3,50.5393638946116,180.61937315016985,0.001469906515910004,0.0001963700660158116
24,78,traj_iteration,parallel_limit,BDF,15,2,4,60.0815451964736,180.61937315016985,0.011318117410791776,0.0017919360315751314
24,78,traj_iteration,parallel,BDF,15,1,4,63.23604056239128,180.61937315016985,0.0005181443026299835,2.8897589527140285e-05
24,78,traj_iteration,parallel_limit,BDF,15,1,4,59.765007846057415,180.61937315016985,0.011318117410791776,0.0017919360315751314
24,78,traj_iteration,parallel,BDF,15,0.5,4,63.53124554827809,180.61937315016985,0.0005181443026299835,2.8897589527140285e-05
24,78,traj_iteration,parallel_limit,BDF,15,0.5,4,59.20421173796058,180.61937315016985,0.011318117410791776,0.0017919360315751314
24,78,traj_iteration,parallel,BDF,15,0.25,4,64.00071626156569,180.61937315016985,0.0005181443026299835,2.8897589527140285e-05
24,78,traj_iteration,parallel_limit,BDF,15,0.25,5,68.62179262563586,180.61937315016985,0.011304114495820616,0.0017917409179389703
25,89,traj_iteration,parallel,RK45,5,2,3,9.435585863888264,18.01047806069255,0.0021831157746306676,0.00025748957321645815
25,89,traj_iteration,parallel_limit,RK45,5,2,4,10.880372546613216,18.01047806069255,0.013209661189828446,0.0014116769638238878
25,89,traj_iteration,parallel,RK45,5,1,4,11.999418456107378,18.01047806069255,0.000658891266901234,3.5096694093048984e-05
25,89,traj_iteration,parallel_limit,RK45,5,1,4,11.087206922471523,18.01047806069255,0.013209661189828446,0.0014116769638238878
25,89,traj_iteration,parallel,RK45,5,0.5,4,12.711107887327671,18.01047806069255,0.000658891266901234,3.5096694093048984e-05
25,89,traj_iteration,parallel_limit,RK45,5,0.5,5,13.484336495399475,18.01047806069255,0.01318961890384672,0.0014113968412700572
25,89,traj_iteration,parallel,RK45,5,0.25,4,12.67028645798564,18.01047806069255,0.000658891266901234,3.5096694093048984e-05
25,89,traj_iteration,parallel_limit,RK45,5,0.25,5,12.98116311058402,18.01047806069255,0.01318961890384672,0.0014113968412700572
25,89,traj_iteration,parallel,RK45,10,2,3,12.463276535272598,18.01047806069255,0.0017999786294829914,0.0002277745908660218
25,89,traj_iteration,parallel_limit,RK45,10,2,4,12.153760302811861,18.01047806069255,0.01935930588856517,0.0021550135450817062
25,89,traj_iteration,parallel,RK45,10,1,4,16.813169069588184,18.01047806069255,0.0006038076087129033,2.9405692818671516e-05
25,89,traj_iteration,parallel_limit,RK45,10,1,4,12.037399489432573,18.01047806069255,0.01935930588856517,0.0021550135450817062
25,89,traj_iteration,parallel,RK45,10,0.5,4,16.45592152699828,18.01047806069255,0.0006038076087129033,2.9405692818671516e-05
25,89,traj_iteration,parallel_limit,RK45,10,0.5,4,13.233816131949425,18.01047806069255,0.01935930588856517,0.0021550135450817062
25,89,traj_iteration,parallel,RK45,10,0.25,4,16.63612435758114,18.01047806069255,0.0006038076087129033,2.9405692818671516e-05
25,89,traj_iteration,parallel_limit,RK45,10,0.25,4,12.120568122714758,18.01047806069255,0.01935930588856517,0.0021550135450817062
25,89,traj_iteration,parallel,RK45,15,2,3,17.019516184926033,18.01047806069255,0.0015125950613034266,0.00016693248039965135
25,89,traj_iteration,parallel_limit,RK45,15,2,4,17.678046882152557,18.01047806069255,0.012906827776338697,0.0015695684467417234
25,89,traj_iteration,parallel,RK45,15,1,4,21.608283653855324,18.01047806069255,0.0005502255402180039,2.5301916402812603e-05
25,89,traj_iteration,parallel_limit,RK45,15,1,4,17.288693841546774,18.01047806069255,0.012906827776338697,0.0015695684467417234
25,89,traj_iteration,parallel,RK45,15,0.5,4,22.02033307775855,18.01047806069255,0.0005502255402180039,2.5301916402812603e-05
25,89,traj_iteration,parallel_limit,RK45,15,0.5,4,17.694175593554974,18.01047806069255,0.012906827776338697,0.0015695684467417234
25,89,traj_iteration,parallel,RK45,15,0.25,4,21.789973136037588,18.01047806069255,0.0005502255402180039,2.5301916402812603e-05
25,89,traj_iteration,parallel_limit,RK45,15,0.25,5,20.309787921607494,18.01047806069255,0.012906827776338697,0.0015695684467417234
25,89,traj_iteration,parallel,BDF,5,2,3,18.836096867918968,710.4534527473152,0.002150019584067051,0.0002570406392332884
25,89,traj_iteration,parallel_limit,BDF,5,2,4,21.561419680714607,710.4534527473152,0.013174246257351014,0.0014080257630505624
25,89,traj_iteration,parallel,BDF,5,1,4,23.753421492874622,710.4534527473152,0.0006272275068440272,3.4952221838404193e-05
25,89,traj_iteration,parallel_limit,BDF,5,1,4,21.74427404254675,710.4534527473152,0.013174246257351014,0.0014080257630505624
25,89,traj_iteration,parallel,BDF,5,0.5,4,23.09609878435731,710.4534527473152,0.0006272275068440272,3.4952221838404193e-05
25,89,traj_iteration,parallel_limit,BDF,5,0.5,5,23.977668061852455,710.4534527473152,0.01315395636685629,0.0014077409511616275
25,89,traj_iteration,parallel,BDF,5,0.25,4,23.07780585065484,710.4534527473152,0.0006272275068440272,3.4952221838404193e-05
25,89,traj_iteration,parallel_limit,BDF,5,0.25,5,24.373464163392782,710.4534527473152,0.01315395636685629,0.0014077409511616275
25,89,traj_iteration,parallel,BDF,10,2,3,34.5386248677969,710.4534527473152,0.0017773149336189156,0.00022507136671507606
25,89,traj_iteration,parallel_limit,BDF,10,2,4,29.960065867751837,710.4534527473152,0.01934154963527749,0.002154025862899409
25,89,traj_iteration,parallel,BDF,10,1,4,46.79532669484615,710.4534527473152,0.0005828499342436698,2.7692898836811386e-05
25,89,traj_iteration,parallel_limit,BDF,10,1,4,30.1320196762681,710.4534527473152,0.01934154963527749,0.002154025862899409
25,89,traj_iteration,parallel,BDF,10,0.5,4,46.55152888596058,710.4534527473152,0.0005828499342436698,2.7692898836811386e-05
25,89,traj_iteration,parallel_limit,BDF,10,0.5,4,29.46984116360545,710.4534527473152,0.01934154963527749,0.002154025862899409
25,89,traj_iteration,parallel,BDF,10,0.25,4,46.86702419817448,710.4534527473152,0.0005828499342436698,2.7692898836811386e-05
25,89,traj_iteration,parallel_limit,BDF,10,0.25,4,29.666728295385838,710.4534527473152,0.01934154963527749,0.002154025862899409
25,89,traj_iteration,parallel,BDF,15,2,3,59.58963663876057,710.4534527473152,0.0014999623434960219,0.00016704946259900742
25,89,traj_iteration,parallel_limit,BDF,15,2,4,62.985116831958294,710.4534527473152,0.012895859519728273,0.0015706499119283056
25,89,traj_iteration,parallel,BDF,15,1,4,76.65946695953608,710.4534527473152,0.0005447059985289944,2.6559755637718153e-05
25,89,traj_iteration,parallel_limit,BDF,15,1,4,62.58054346218705,710.4534527473152,0.012895859519728273,0.0015706499119283056
25,89,traj_iteration,parallel,BDF,15,0.5,4,77.71858662739396,710.4534527473152,0.0005447059985289944,2.6559755637718153e-05
25,89,traj_iteration,parallel_limit,BDF,15,0.5,4,62.00868647173047,710.4534527473152,0.012895859519728273,0.0015706499119283056
25,89,traj_iteration,parallel,BDF,15,0.25,4,77.34495843574405,710.4534527473152,0.0005447059985289944,2.6559755637718153e-05
25,89,traj_iteration,parallel_limit,BDF,15,0.25,5,69.54509621486068,710.4534527473152,0.012895859519728273,0.0015706499119283056
26,97,traj_iteration,parallel,RK45,5,2,4,14.383764076977968,22.549569081515074,0.0008184423938619487,4.710818110108447e-05
26,97,traj_iteration,parallel_limit,RK45,5,2,4,13.319116100668907,22.549569081515074,0.008636630006941677,0.000996814988813525
26,97,traj_iteration,parallel,RK45,5,1,4,14.921022824943066,22.549569081515074,0.0008184423938619487,4.710818110108447e-05
26,97,traj_iteration,parallel_limit,RK45,5,1,5,15.34746864065528,22.549569081515074,0.008339816286244561,0.0009461000578983683
26,97,traj_iteration,parallel,RK45,5,0.5,4,17.10302560403943,22.549569081515074,0.0008184423938619487,4.710818110108447e-05
26,97,traj_iteration,parallel_limit,RK45,5,0.5,5,15.289339661598206,22.549569081515074,0.008339816286244561,0.0009461000578983683
26,97,traj_iteration,parallel,RK45,5,0.25,4,15.346101969480515,22.549569081515074,0.0008184423938619487,4.710818110108447e-05
26,97,traj_iteration,parallel_limit,RK45,5,0.25,5,15.345127511769533,22.549569081515074,0.008339816286244561,0.0009461000578983683
26,97,traj_iteration,parallel,RK45,10,2,3,14.559529419988394,22.549569081515074,0.0025689721203352323,0.0003333893377919563
26,97,traj_iteration,parallel_limit,RK45,10,2,4,17.752431336790323,22.549569081515074,0.0033353165466337136,0.0004954457142000875
26,97,traj_iteration,parallel,RK45,10,1,4,18.659725803881884,22.549569081515074,0.0007380043443221993,4.000608808954515e-05
26,97,traj_iteration,parallel_limit,RK45,10,1,5,23.037177219986916,22.549569081515074,0.002896100233379638,0.00040483421162089205
26,97,traj_iteration,parallel,RK45,10,0.5,4,18.301505893468857,22.549569081515074,0.0007380043443221993,4.000608808954515e-05
26,97,traj_iteration,parallel_limit,RK45,10,0.5,5,21.38644713535905,22.549569081515074,0.002896100233379638,0.00040483421162089205
26,97,traj_iteration,parallel,RK45,10,0.25,4,18.994042307138443,22.549569081515074,0.0007380043443221993,4.000608808954515e-05
26,97,traj_iteration,parallel_limit,RK45,10,0.25,5,21.553984448313713,22.549569081515074,0.002896100233379638,0.00040483421162089205
26,97,traj_iteration,parallel,RK45,15,2,3,21.470867563039064,22.549569081515074,0.001971192283331265,0.00024258139261658187
26,97,traj_iteration,parallel_limit,RK45,15,2,4,24.717608597129583,22.549569081515074,0.001688640353926922,0.0002041756603844763
26,97,traj_iteration,parallel,RK45,15,1,4,28.15426016971469,22.549569081515074,0.0006603563340401774,3.343504163640909e-05
26,97,traj_iteration,parallel_limit,RK45,15,1,5,30.19967319071293,22.549569081515074,0.0016629831879944115,0.00019983235992131085
26,97,traj_iteration,parallel,RK45,15,0.5,4,28.26638887822628,22.549569081515074,0.0006603563340401774,3.343504163640909e-05
26,97,traj_iteration,parallel_limit,RK45,15,0.5,5,30.07214667275548,22.549569081515074,0.0016629831879944115,0.00019983235992131085
26,97,traj_iteration,parallel,RK45,15,0.25,4,27.019748222082853,22.549569081515074,0.0006603563340401774,3.343504163640909e-05
26,97,traj_iteration,parallel_limit,RK45,15,0.25,5,31.17862083762884,22.549569081515074,0.0016629831879944115,0.00019983235992131085
26,97,traj_iteration,parallel,BDF,5,2,4,31.857410427182913,757.2663286589086,0.0007990928329212259,4.375049641026194e-05
26,97,traj_iteration,parallel_limit,BDF,5,2,4,29.055229540914297,757.2663286589086,0.008619063638311098,0.0009984161873990718
26,97,traj_iteration,parallel,BDF,5,1,4,31.404540989547968,757.2663286589086,0.0007990928329212259,4.375049641026194e-05
26,97,traj_iteration,parallel_limit,BDF,5,1,5,31.27627131342888,757.2663286589086,0.008321223485451926,0.0009469491689124299
26,97,traj_iteration,parallel,BDF,5,0.5,4,31.438111029565334,757.2663286589086,0.0007990928329212259,4.375049641026194e-05
26,97,traj_iteration,parallel_limit,BDF,5,0.5,5,30.688120175153017,757.2663286589086,0.008321223485451926,0.0009469491689124299
26,97,traj_iteration,parallel,BDF,5,0.25,4,30.538207858800888,757.2663286589086,0.0007990928329212259,4.375049641026194e-05
26,97,traj_iteration,parallel_limit,BDF,5,0.25,5,31.52950993925333,757.2663286589086,0.008321223485451926,0.0009469491689124299
26,97,traj_iteration,parallel,BDF,10,2,3,58.946303106844425,757.2663286589086,0.0025567585779620746,0.0003319808849491026
26,97,traj_iteration,parallel_limit,BDF,10,2,4,65.0626100115478,757.2663286589086,0.0033261081430164792,0.0004941196960634086
26,97,traj_iteration,parallel,BDF,10,1,4,75.16998221352696,757.2663286589086,0.0007262088215718715,3.856845117230795e-05
26,97,traj_iteration,parallel_limit,BDF,10,1,5,77.88265351206064,757.2663286589086,0.0028872245058249647,0.0004051341629034567
26,97,traj_iteration,parallel,BDF,10,0.5,4,71.8720043823123,757.2663286589086,0.0007262088215718715,3.856845117230795e-05
26,97,traj_iteration,parallel_limit,BDF,10,0.5,5,79.05576030910015,757.2663286589086,0.0028872245058249647,0.0004051341629034567
26,97,traj_iteration,parallel,BDF,10,0.25,4,73.94682731106877,757.2663286589086,0.0007262088215718715,3.856845117230795e-05
26,97,traj_iteration,parallel_limit,BDF,10,0.25,5,80.53662660345435,757.2663286589086,0.0028872245058249647,0.0004051341629034567
26,97,traj_iteration,parallel,BDF,15,2,3,125.18070231750607,757.2663286589086,0.0019048239832654098,0.00023926146548166615
26,97,traj_iteration,parallel_limit,BDF,15,2,4,144.3398535437882,757.2663286589086,0.001620639149781458,0.00020412472210218642
26,97,traj_iteration,parallel,BDF,15,1,4,163.35492143407464,757.2663286589086,0.0005951895867812502,2.8808212220797108e-05
26,97,traj_iteration,parallel_limit,BDF,15,1,5,154.50213806331158,757.2663286589086,0.0015947009768861277,0.00019662571070906107
26,97,traj_iteration,parallel,BDF,15,0.5,4,164.37921721860766,757.2663286589086,0.0005951895867812502,2.8808212220797108e-05
26,97,traj_iteration,parallel_limit,BDF,15,0.5,5,153.68910617008805,757.2663286589086,0.0015947009768861277,0.00019662571070906107
26,97,traj_iteration,parallel,BDF,15,0.25,4,163.48719866201282,757.2663286589086,0.0005951895867812502,2.8808212220797108e-05
26,97,traj_iteration,parallel_limit,BDF,15,0.25,5,152.96955464407802,757.2663286589086,0.0015947009768861277,0.00019662571070906107
27,76,traj_iteration,parallel,RK45,5,2,3,9.332307174801826,13.8338772803545,0.0019918067879493677,0.0002776748853611143
27,76,traj_iteration,parallel_limit,RK45,5,2,4,10.62562469765544,13.8338772803545,0.010831870950788306,0.0013877694294026001
27,76,traj_iteration,parallel,RK45,5,1,4,10.859297271817923,13.8338772803545,0.0005816937722053386,3.923898191127451e-05
27,76,traj_iteration,parallel_limit,RK45,5,1,4,10.278534539043903,13.8338772803545,0.010831870950788306,0.0013877694294026001
27,76,traj_iteration,parallel,RK45,5,0.5,4,11.128306064754725,13.8338772803545,0.0005816937722053386,3.923898191127451e-05
27,76,traj_iteration,parallel_limit,RK45,5,0.5,5,12.123853776603937,13.8338772803545,0.010809808446645336,0.001387742790841659
27,76,traj_iteration,parallel,RK45,5,0.25,4,10.965708743780851,13.8338772803545,0.0005816937722053386,3.923898191127451e-05
27,76,traj_iteration,parallel_limit,RK45,5,0.25,5,11.8453099578619,13.8338772803545,0.010809808446645336,0.001387742790841659
27,76,traj_iteration,parallel,RK45,10,2,3,10.325146947056055,13.8338772803545,0.0017416661338514948,0.00024568161645542483
27,76,traj_iteration,parallel_limit,RK45,10,2,4,12.77256142348051,13.8338772803545,0.010816711202198662,0.0015134929027790533
27,76,traj_iteration,parallel,RK45,10,1,4,13.30036474391818,13.8338772803545,0.0005312110406875855,3.3177519125805254e-05
27,76,traj_iteration,parallel_limit,RK45,10,1,4,11.731205929070711,13.8338772803545,0.010816711202198662,0.0015134929027790533
27,76,traj_iteration,parallel,RK45,10,0.5,4,13.51177204027772,13.8338772803545,0.0005312110406875855,3.3177519125805254e-05
27,76,traj_iteration,parallel_limit,RK45,10,0.5,4,11.619603842496872,13.8338772803545,0.010816711202198662,0.0015134929027790533
27,76,traj_iteration,parallel,RK45,10,0.25,4,13.200211871415377,13.8338772803545,0.0005312110406875855,3.3177519125805254e-05
27,76,traj_iteration,parallel_limit,RK45,10,0.25,5,13.692436464130878,13.8338772803545,0.010816711202198662,0.0015134929027790533
27,76,traj_iteration,parallel,RK45,15,2,3,13.050639752298594,13.8338772803545,0.0013267216256169956,0.0001752129260996591
27,76,traj_iteration,parallel_limit,RK45,15,2,4,13.08278750628233,13.8338772803545,0.01080017187738751,0.0015943906104283762
27,76,traj_iteration,parallel,RK45,15,1,4,18.282034572213888,13.8338772803545,0.0004577346836001941,2.6331318872317e-05
27,76,traj_iteration,parallel_limit,RK45,15,1,4,13.217403396964073,13.8338772803545,0.01080017187738751,0.0015943906104283762
27,76,traj_iteration,parallel,RK45,15,0.5,4,16.99806185439229,13.8338772803545,0.0004577346836001941,2.6331318872317e-05
27,76,traj_iteration,parallel_limit,RK45,15,0.5,4,13.133881747722626,13.8338772803545,0.01080017187738751,0.0015943906104283762
27,76,traj_iteration,parallel,RK45,15,0.25,4,17.117238085716963,13.8338772803545,0.0004577346836001941,2.6331318872317e-05
27,76,traj_iteration,parallel_limit,RK45,15,0.25,4,13.028675768524408,13.8338772803545,0.01080017187738751,0.0015943906104283762
27,76,traj_iteration,parallel,BDF,5,2,3,19.68596913665533,265.0342696458101,0.0019735061517574307,0.0002755383106429634
27,76,traj_iteration,parallel_limit,BDF,5,2,4,22.47931795939803,265.0342696458101,0.010810817779028575,0.0013883612855836334
27,76,traj_iteration,parallel,BDF,5,1,4,23.906408060342073,265.0342696458101,0.0005642350766828971,4.101790767465521e-05
27,76,traj_iteration,parallel_limit,BDF,5,1,4,23.54541965946555,265.0342696458101,0.010810817779028575,0.0013883612855836334
27,76,traj_iteration,parallel,BDF,5,0.5,4,24.704811081290245,265.0342696458101,0.0005642350766828971,4.101790767465521e-05
27,76,traj_iteration,parallel_limit,BDF,5,0.5,5,25.250816367566586,265.0342696458101,0.010788553391859308,0.0013883346238994696
27,76,traj_iteration,parallel,BDF,5,0.25,4,24.20119995996356,265.0342696458101,0.0005642350766828971,4.101790767465521e-05
27,76,traj_iteration,parallel_limit,BDF,5,0.25,5,25.17961773276329,265.0342696458101,0.010788553391859308,0.0013883346238994696
27,76,traj_iteration,parallel,BDF,10,2,3,35.207083377987146,265.0342696458101,0.0017259951733416725,0.000245596992160661
27,76,traj_iteration,parallel_limit,BDF,10,2,4,29.54698273167014,265.0342696458101,0.010795800329767707,0.001513342802422936
27,76,traj_iteration,parallel,BDF,10,1,4,42.5315508954227,265.0342696458101,0.0005167557458079657,3.393452174441317e-05
27,76,traj_iteration,parallel_limit,BDF,10,1,4,29.9760225340724,265.0342696458101,0.010795800329767707,0.001513342802422936
27,76,traj_iteration,parallel,BDF,10,0.5,4,42.682282608002424,265.0342696458101,0.0005167557458079657,3.393452174441317e-05
27,76,traj_iteration,parallel_limit,BDF,10,0.5,4,30.024916991591454,265.0342696458101,0.010795800329767707,0.001513342802422936
27,76,traj_iteration,parallel,BDF,10,0.25,4,42.96398074179888,265.0342696458101,0.0005167557458079657,3.393452174441317e-05
27,76,traj_iteration,parallel_limit,BDF,10,0.25,5,31.839214581996202,265.0342696458101,0.010795800329767707,0.001513342802422936
27,76,traj_iteration,parallel,BDF,15,2,3,54.55452132597566,265.0342696458101,0.0013133298945567765,0.00017498948805272664
27,76,traj_iteration,parallel_limit,BDF,15,2,4,54.91577207669616,265.0342696458101,0.010770643082935316,0.0015912527892502962
27,76,traj_iteration,parallel,BDF,15,1,4,67.30535280704498,265.0342696458101,0.0004466297975269206,2.6369859096185142e-05
27,76,traj_iteration,parallel_limit,BDF,15,1,4,53.58492036163807,265.0342696458101,0.010770643082935316,0.0015912527892502962
27,76,traj_iteration,parallel,BDF,15,0.5,4,68.42476799339056,265.0342696458101,0.0004466297975269206,2.6369859096185142e-05
27,76,traj_iteration,parallel_limit,BDF,15,0.5,4,53.74891372025013,265.0342696458101,0.010770643082935316,0.0015912527892502962
27,76,traj_iteration,parallel,BDF,15,0.25,4,68.35654124617577,265.0342696458101,0.0004466297975269206,2.6369859096185142e-05
27,76,traj_iteration,parallel_limit,BDF,15,0.25,4,54.371124513447285,265.0342696458101,0.010770643082935316,0.0015912527892502962
28,78,traj_iteration,parallel,RK45,5,2,3,8.192345462739468,14.139067221432924,0.002801458836255745,0.0004184088729444775
28,78,traj_iteration,parallel_limit,RK45,5,2,4,9.12795402854681,14.139067221432924,0.011751027282529813,0.0017767780340232414
28,78,traj_iteration,parallel,RK45,5,1,4,11.403526805341244,14.139067221432924,0.0006869481943322613,5.558630402039454e-05
28,78,traj_iteration,parallel_limit,RK45,5,1,4,9.457174360752106,14.139067221432924,0.011715128719297812,0.0017767780340232414
28,78,traj_iteration,parallel,RK45,5,0.5,4,10.639834679663181,14.139067221432924,0.0006869481943322613,5.558630402039454e-05
28,78,traj_iteration,parallel_limit,RK45,5,0.5,5,11.020658168941736,14.139067221432924,0.011599757337201182,0.0017289518303914553
28,78,traj_iteration,parallel,RK45,5,0.25,4,11.38595099747181,14.139067221432924,0.0006869481943322613,5.558630402039454e-05
28,78,traj_iteration,parallel_limit,RK45,5,0.25,5,11.128621075302362,14.139067221432924,0.011599757337201182,0.0017289518303914553
28,78,traj_iteration,parallel,RK45,10,2,3,11.757969543337822,14.139067221432924,0.0021980511482204315,0.0003292172142680056
28,78,traj_iteration,parallel_limit,RK45,10,2,4,13.114758308976889,14.139067221432924,0.012341615344570645,0.0019031500939182245
28,78,traj_iteration,parallel,RK45,10,1,4,15.39885825291276,14.139067221432924,0.0006042428448039578,4.409871727210515e-05
28,78,traj_iteration,parallel_limit,RK45,10,1,4,13.255931328982115,14.139067221432924,0.012341615344570645,0.0019031500939182245
28,78,traj_iteration,parallel,RK45,10,0.5,4,15.411877740174532,14.139067221432924,0.0006042428448039578,4.409871727210515e-05
28,78,traj_iteration,parallel_limit,RK45,10,0.5,5,16.892000269144773,14.139067221432924,0.012341615344570645,0.0019031500939182245
28,78,traj_iteration,parallel,RK45,10,0.25,4,15.241994395852089,14.139067221432924,0.0006042428448039578,4.409871727210515e-05
28,78,traj_iteration,parallel_limit,RK45,10,0.25,5,15.609775513410568,14.139067221432924,0.012341615344570645,0.0019031500939182245
28,78,traj_iteration,parallel,RK45,15,2,3,16.949648454785347,14.139067221432924,0.001657567314594855,0.00023678009060748817
28,78,traj_iteration,parallel_limit,RK45,15,2,4,15.361046116799116,14.139067221432924,0.011623271422505268,0.001825562975474853
28,78,traj_iteration,parallel,RK45,15,1,4,21.072455197572708,14.139067221432924,0.0004913821245323634,3.4915269145647765e-05
28,78,traj_iteration,parallel_limit,RK45,15,1,4,15.384840939193964,14.139067221432924,0.011623271422505268,0.001825562975474853
28,78,traj_iteration,parallel,RK45,15,0.5,4,20.96734321117401,14.139067221432924,0.0004913821245323634,3.4915269145647765e-05
28,78,traj_iteration,parallel_limit,RK45,15,0.5,4,15.864194978028536,14.139067221432924,0.011623271422505268,0.001825562975474853
28,78,traj_iteration,parallel,RK45,15,0.25,4,21.236279722303152,14.139067221432924,0.0004913821245323634,3.4915269145647765e-05
28,78,traj_iteration,parallel_limit,RK45,15,0.25,4,15.404485456645489,14.139067221432924,0.011623271422505268,0.001825562975474853
28,78,traj_iteration,parallel,BDF,5,2,3,16.294728972017765,186.43755857646465,0.0027712296934227863,0.0004159102051360082
28,78,traj_iteration,parallel_limit,BDF,5,2,4,16.473941776901484,186.43755857646465,0.011717307469868033,0.0017719241032912606
28,78,traj_iteration,parallel,BDF,5,1,4,18.042863599956036,186.43755857646465,0.0006533440075702385,5.21590966934071e-05
28,78,traj_iteration,parallel_limit,BDF,5,1,4,17.58743653446436,186.43755857646465,0.011681170536129217,0.0017719241032912606
28,78,traj_iteration,parallel,BDF,5,0.5,4,18.657009560614824,186.43755857646465,0.0006533440075702385,5.21590966934071e-05
28,78,traj_iteration,parallel_limit,BDF,5,0.5,5,19.410677880048752,186.43755857646465,0.011566324431768195,0.0017242131685951572
28,78,traj_iteration,parallel,BDF,5,0.25,4,19.790151700377464,186.43755857646465,0.0006533440075702385,5.21590966934071e-05
28,78,traj_iteration,parallel_limit,BDF,5,0.25,5,19.51049431785941,186.43755857646465,0.011566324431768195,0.0017242131685951572
28,78,traj_iteration,parallel,BDF,10,2,3,27.64367025345564,186.43755857646465,0.002151376090393356,0.00032656854410822355
28,78,traj_iteration,parallel_limit,BDF,10,2,4,23.00150440633297,186.43755857646465,0.01229886581595798,0.001900893791231181
28,78,traj_iteration,parallel,BDF,10,1,4,33.58333670720458,186.43755857646465,0.0005567023579190448,4.132717047749756e-05
28,78,traj_iteration,parallel_limit,BDF,10,1,4,22.969665698707104,186.43755857646465,0.01229886581595798,0.001900893791231181
28,78,traj_iteration,parallel,BDF,10,0.5,4,32.1580825522542,186.43755857646465,0.0005567023579190448,4.132717047749756e-05
28,78,traj_iteration,parallel_limit,BDF,10,0.5,5,26.107247345149517,186.43755857646465,0.01229886581595798,0.001900893791231181
28,78,traj_iteration,parallel,BDF,10,0.25,4,33.08671159669757,186.43755857646465,0.0005567023579190448,4.132717047749756e-05
28,78,traj_iteration,parallel_limit,BDF,10,0.25,5,25.199476577341557,186.43755857646465,0.01229886581595798,0.001900893791231181
28,78,traj_iteration,parallel,BDF,15,2,3,64.22261707112193,186.43755857646465,0.001683634322725695,0.0002360544178169658
28,78,traj_iteration,parallel_limit,BDF,15,2,4,70.87762787938118,186.43755857646465,0.011662432065467932,0.001830053241416855
28,78,traj_iteration,parallel,BDF,15,1,4,78.67839818820357,186.43755857646465,0.0005252319883536137,3.5798306684957484e-05
28,78,traj_iteration,parallel_limit,BDF,15,1,4,69.91438694298267,186.43755857646465,0.011662432065467932,0.001830053241416855
28,78,traj_iteration,parallel,BDF,15,0.5,4,78.76588548719883,186.43755857646465,0.0005252319883536137,3.5798306684957484e-05
28,78,traj_iteration,parallel_limit,BDF,15,0.5,4,70.89600364863873,186.43755857646465,0.011662432065467932,0.001830053241416855
28,78,traj_iteration,parallel,BDF,15,0.25,4,78.06663571670651,186.43755857646465,0.0005252319883536137,3.5798306684957484e-05
28,78,traj_iteration,parallel_limit,BDF,15,0.25,4,68.73542320728302,186.43755857646465,0.011662432065467932,0.001830053241416855
