model,solution_method,spatial_simplification,ode_method,stations_per_cell,delta_t_ratio,delta_t,time,std_time,error
4,discrete_step,none,RK45,10,0.05,0.19982599724697703,54.80326002999209,45.77252541296184,0.004216029852843949
4,discrete_step,none,RK45,10,0.025,0.09991299862348851,68.06225676392205,45.77252541296184,0.002593691081832564
4,traj_iteration,none,RK45,15,0,0,312.70621620491147,45.77252541296184,0.007241709358583731
4,discrete_step,none,RK45,15,0.1,0.39965199449395405,49.574937616009265,45.77252541296184,0.006388298868654566
4,discrete_step,none,RK45,15,0.05,0.19982599724697703,60.8628709691111,45.77252541296184,0.004093067376299564
4,discrete_step,none,RK45,15,0.025,0.09991299862348851,74.44786969106644,45.77252541296184,0.002593691081832564
4,traj_iteration,none,BDF,5,0,0,1392.719190878095,4019.915126217995,0.007488053029385155
4,discrete_step,none,BDF,5,0.1,0.39965199449395405,331.5186411619652,4019.915126217995,0.006751802680669113
4,discrete_step,none,BDF,5,0.05,0.19982599724697703,560.9608591499273,4019.915126217995,0.004460542968942942
4,discrete_step,none,BDF,5,0.025,0.09991299862348851,949.1016666588839,4019.915126217995,0.002719780657989511
4,traj_iteration,none,BDF,10,0,0,2888.4299164570402,4019.915126217995,0.007241391882454345
4,discrete_step,none,BDF,10,0.1,0.39965199449395405,593.9950581958983,4019.915126217995,0.0063879645916071716
4,discrete_step,none,BDF,10,0.05,0.19982599724697703,965.1398754420225,4019.915126217995,0.004215679543155793
4,discrete_step,none,BDF,10,0.025,0.09991299862348851,1713.6491547720507,4019.915126217995,0.0025932000324820695
4,traj_iteration,none,BDF,15,0,0,4735.483028796967,4019.915126217995,0.007241391882454345
4,discrete_step,none,BDF,15,0.1,0.39965199449395405,964.9417969691567,4019.915126217995,0.0063879645916071716
4,discrete_step,none,BDF,15,0.05,0.19982599724697703,1657.6150132380426,4019.915126217995,0.004092717356238687
4,discrete_step,none,BDF,15,0.025,0.09991299862348851,2896.9600625468884,4019.915126217995,0.0025932000324820695
