model,n_stations,solution_method,spatial_simplification,ode_method,stations_per_cell,delta_t_ratio_or_epsilon,delta_t_or_n_iterations,time,std_time,error_sum_metric,error_max_metric
23,77,traj_iteration,parallel_limit,RK45,5,0.5,5,12.979491882026196,15.58465388417244,0.008470134809953695,0.001333570988374229
23,77,traj_iteration,parallel,RK45,5,0.25,4,11.776269130408764,15.58465388417244,0.000600961668589574,3.608590108183642e-05
23,77,traj_iteration,parallel_limit,RK45,5,0.25,5,12.675776660442352,15.58465388417244,0.008470134809953695,0.001333570988374229
23,77,traj_iteration,parallel,RK45,10,2,3,11.165192678570747,15.58465388417244,0.0015780648095963757,0.00022530252687632578
23,77,traj_iteration,parallel_limit,RK45,10,2,4,13.198855191469193,15.58465388417244,0.006965419421934897,0.0010121889837576797
23,77,traj_iteration,parallel,RK45,10,1,4,13.817977294325829,15.58465388417244,0.0005268077904766158,3.233933306873284e-05
23,77,traj_iteration,parallel_limit,RK45,10,1,4,13.07978792116046,15.58465388417244,0.006965419421934897,0.0010121889837576797
23,77,traj_iteration,parallel,RK45,10,0.5,4,13.810632593929768,15.58465388417244,0.0005268077904766158,3.233933306873284e-05
23,77,traj_iteration,parallel_limit,RK45,10,0.5,5,17.75065566599369,15.58465388417244,0.006759195811625204,0.0009672844630232803
23,77,traj_iteration,parallel,RK45,10,0.25,4,14.0556580722332,15.58465388417244,0.0005268077904766158,3.233933306873284e-05
23,77,traj_iteration,parallel_limit,RK45,10,0.25,5,16.20658101886511,15.58465388417244,0.006759195811625204,0.0009672844630232803
23,77,traj_iteration,parallel,RK45,15,2,3,13.57984234392643,15.58465388417244,0.0012392933361236827,0.00017623668013413453
23,77,traj_iteration,parallel_limit,RK45,15,2,4,17.39377186819911,15.58465388417244,0.00525630092175093,0.0008796563306191571
23,77,traj_iteration,parallel,RK45,15,1,3,13.592657525092363,15.58465388417244,0.0012392933361236827,0.00017623668013413453
23,77,traj_iteration,parallel_limit,RK45,15,1,4,17.2587439827621,15.58465388417244,0.00525630092175093,0.0008796563306191571
23,77,traj_iteration,parallel,RK45,15,0.5,4,17.941217556595802,15.58465388417244,0.00045926906417208946,2.6012694348174773e-05
23,77,traj_iteration,parallel_limit,RK45,15,0.5,5,21.8925320468843,15.58465388417244,0.005097877729564888,0.0008532830354752505
23,77,traj_iteration,parallel,RK45,15,0.25,4,18.368041064590216,15.58465388417244,0.00045926906417208946,2.6012694348174773e-05
23,77,traj_iteration,parallel_limit,RK45,15,0.25,5,23.165653377771378,15.58465388417244,0.005096993309196364,0.0008532830354752505
23,77,traj_iteration,parallel,BDF,5,2,3,23.02572175115347,183.5299745425582,0.0019168214291792173,0.00027026117459761853
23,77,traj_iteration,parallel_limit,BDF,5,2,4,22.332275945693254,183.5299745425582,0.008632200787012687,0.001337030924792699
23,77,traj_iteration,parallel,BDF,5,1,4,27.275176756083965,183.5299745425582,0.0005519833742379797,3.828877753450324e-05
23,77,traj_iteration,parallel_limit,BDF,5,1,4,21.779009625315666,183.5299745425582,0.008632200787012687,0.001337030924792699
23,77,traj_iteration,parallel,BDF,5,0.5,4,29.000601522624493,183.5299745425582,0.0005519833742379797,3.828877753450324e-05
23,77,traj_iteration,parallel_limit,BDF,5,0.5,5,25.472748700529337,183.5299745425582,0.008427220809976401,0.0013342024671348632
23,77,traj_iteration,parallel,BDF,5,0.25,4,27.96600929275155,183.5299745425582,0.0005519833742379797,3.828877753450324e-05
23,77,traj_iteration,parallel_limit,BDF,5,0.25,5,25.282630283385515,183.5299745425582,0.008427220809976401,0.0013342024671348632
23,77,traj_iteration,parallel,BDF,10,2,3,28.370854672044516,183.5299745425582,0.0015706344599260885,0.00022304707163031608
23,77,traj_iteration,parallel_limit,BDF,10,2,4,30.840717915445566,183.5299745425582,0.006948456481681027,0.0010162973765085446
23,77,traj_iteration,parallel,BDF,10,1,4,34.39822852984071,183.5299745425582,0.0005232444964717475,3.154483340502094e-05
23,77,traj_iteration,parallel_limit,BDF,10,1,4,30.146625757217407,183.5299745425582,0.006948456481681027,0.0010162973765085446
23,77,traj_iteration,parallel,BDF,10,0.5,4,35.070378854870796,183.5299745425582,0.0005232444964717475,3.154483340502094e-05
23,77,traj_iteration,parallel_limit,BDF,10,0.5,5,35.99526921659708,183.5299745425582,0.006743214794790082,0.0009715385447591076
23,77,traj_iteration,parallel,BDF,10,0.25,4,35.88230226561427,183.5299745425582,0.0005232444964717475,3.154483340502094e-05
23,77,traj_iteration,parallel_limit,BDF,10,0.25,5,36.734495993703604,183.5299745425582,0.006743214794790082,0.0009715385447591076
23,77,traj_iteration,parallel,BDF,15,2,3,48.03665468841791,183.5299745425582,0.001254100087845945,0.00017597444517746598
23,77,traj_iteration,parallel_limit,BDF,15,2,4,51.198825031518936,183.5299745425582,0.005277954767729746,0.000881306200169779
23,77,traj_iteration,parallel,BDF,15,1,3,47.65853514522314,183.5299745425582,0.001254100087845945,0.00017597444517746598
23,77,traj_iteration,parallel_limit,BDF,15,1,4,52.1756220087409,183.5299745425582,0.005277954767729746,0.000881306200169779
23,77,traj_iteration,parallel,BDF,15,0.5,4,62.198723308742046,183.5299745425582,0.0004765901616544883,2.641077988813394e-05
23,77,traj_iteration,parallel_limit,BDF,15,0.5,5,60.702970165759325,183.5299745425582,0.005121505105854838,0.0008550188744085701
23,77,traj_iteration,parallel,BDF,15,0.25,4,62.47573201358318,183.5299745425582,0.0004765901616544883,2.641077988813394e-05
23,77,traj_iteration,parallel_limit,BDF,15,0.25,5,60.54120046645403,183.5299745425582,0.00512063701905525,0.0008550188744085701
24,97,traj_iteration,parallel,RK45,5,2,4,16.111980356276035,22.944354332983494,0.0011840867789581098,0.00011512201045684921
24,97,traj_iteration,parallel_limit,RK45,5,2,4,12.676909297704697,22.944354332983494,0.01873151679713855,0.0021945935367788513
24,97,traj_iteration,parallel,RK45,5,1,4,14.350413966923952,22.944354332983494,0.0011840867789581098,0.00011512201045684921
24,97,traj_iteration,parallel_limit,RK45,5,1,5,15.682576566934586,22.944354332983494,0.01857202241953309,0.0021912423279309926
24,97,traj_iteration,parallel,RK45,5,0.5,4,14.535715848207474,22.944354332983494,0.0011840867789581098,0.00011512201045684921
24,97,traj_iteration,parallel_limit,RK45,5,0.5,5,15.854792978614569,22.944354332983494,0.01857202241953309,0.0021912423279309926
24,97,traj_iteration,parallel,RK45,5,0.25,5,17.62816533073783,22.944354332983494,0.0007568934334961856,3.62237258856072e-05
24,97,traj_iteration,parallel_limit,RK45,5,0.25,5,17.842204716056585,22.944354332983494,0.01857202241953309,0.0021912423279309926
24,97,traj_iteration,parallel,RK45,10,2,4,19.269814360886812,22.944354332983494,0.0010469827712415725,9.088571933401912e-05
24,97,traj_iteration,parallel_limit,RK45,10,2,4,17.780163537710905,22.944354332983494,0.01314852507185672,0.001785603406613677
24,97,traj_iteration,parallel,RK45,10,1,4,19.311131358146667,22.944354332983494,0.0010469827712415725,9.088571933401912e-05
24,97,traj_iteration,parallel_limit,RK45,10,1,5,20.69349916279316,22.944354332983494,0.013011993881971766,0.0017835829370103527
24,97,traj_iteration,parallel,RK45,10,0.5,4,19.314543463289738,22.944354332983494,0.0010469827712415725,9.088571933401912e-05
24,97,traj_iteration,parallel_limit,RK45,10,0.5,5,20.599085804075003,22.944354332983494,0.013011993881971766,0.0017835829370103527
24,97,traj_iteration,parallel,RK45,10,0.25,5,25.528654225170612,22.944354332983494,0.0007063893923909254,3.19196841636408e-05
24,97,traj_iteration,parallel_limit,RK45,10,0.25,5,20.77038013190031,22.944354332983494,0.013011993881971766,0.0017835829370103527
24,97,traj_iteration,parallel,RK45,15,2,4,28.097226478159428,22.944354332983494,0.0008419092195547557,6.856366086647941e-05
24,97,traj_iteration,parallel_limit,RK45,15,2,4,24.274127833545208,22.944354332983494,0.01809825209217101,0.0025286712740950302
24,97,traj_iteration,parallel,RK45,15,1,4,28.312987234443426,22.944354332983494,0.0008419092195547557,6.856366086647941e-05
24,97,traj_iteration,parallel_limit,RK45,15,1,4,23.975820027291775,22.944354332983494,0.01809825209217101,0.0025286712740950302
24,97,traj_iteration,parallel,RK45,15,0.5,4,28.118062037974596,22.944354332983494,0.0008419092195547557,6.856366086647941e-05
24,97,traj_iteration,parallel_limit,RK45,15,0.5,5,27.671012457460165,22.944354332983494,0.01809825209217101,0.0025286712740950302
24,97,traj_iteration,parallel,RK45,15,0.25,5,35.06288501620293,22.944354332983494,0.0006110739023196183,2.85228269940342e-05
24,97,traj_iteration,parallel_limit,RK45,15,0.25,5,30.143505908548832,22.944354332983494,0.01809825209217101,0.0025286712740950302
24,97,traj_iteration,parallel,BDF,5,2,4,35.07370614632964,1063.8647309578955,0.001169814183779819,0.00011196583381812533
24,97,traj_iteration,parallel_limit,BDF,5,2,4,33.03873432055116,1063.8647309578955,0.018691875227386214,0.0021912673075942975
24,97,traj_iteration,parallel,BDF,5,1,4,34.82390934228897,1063.8647309578955,0.001169814183779819,0.00011196583381812533
24,97,traj_iteration,parallel_limit,BDF,5,1,5,36.13771881535649,1063.8647309578955,0.01853242494573777,0.0021880261474731713
24,97,traj_iteration,parallel,BDF,5,0.5,4,34.9130839407444,1063.8647309578955,0.001169814183779819,0.00011196583381812533
24,97,traj_iteration,parallel_limit,BDF,5,0.5,5,36.25062380731106,1063.8647309578955,0.01853242494573777,0.0021880261474731713
24,97,traj_iteration,parallel,BDF,5,0.25,5,39.5265187472105,1063.8647309578955,0.0007414503969391678,3.36354805541016e-05
24,97,traj_iteration,parallel_limit,BDF,5,0.25,5,36.63798660039902,1063.8647309578955,0.01853242494573777,0.0021880261474731713
24,97,traj_iteration,parallel,BDF,10,2,4,83.63916594907641,1063.8647309578955,0.0010035033032612336,8.61681561725136e-05
24,97,traj_iteration,parallel_limit,BDF,10,2,4,75.3472459949553,1063.8647309578955,0.013092066534179037,0.001780519949698588
24,97,traj_iteration,parallel,BDF,10,1,4,80.74904280155897,1063.8647309578955,0.0010035033032612336,8.61681561725136e-05
24,97,traj_iteration,parallel_limit,BDF,10,1,5,89.94148021191359,1063.8647309578955,0.012954311209826345,0.0017783712292096133
24,97,traj_iteration,parallel,BDF,10,0.5,4,81.68442987650633,1063.8647309578955,0.0010035033032612336,8.61681561725136e-05
24,97,traj_iteration,parallel_limit,BDF,10,0.5,5,92.94686852023005,1063.8647309578955,0.012954311209826345,0.0017783712292096133
24,97,traj_iteration,parallel,BDF,10,0.25,5,97.59946452453732,1063.8647309578955,0.0006638155479082727,2.882177355279895e-05
24,97,traj_iteration,parallel_limit,BDF,10,0.25,5,90.42297893762589,1063.8647309578955,0.012954311209826345,0.0017783712292096133
24,97,traj_iteration,parallel,BDF,15,2,4,162.3280723951757,1063.8647309578955,0.0008708833926360385,7.105210391894289e-05
24,97,traj_iteration,parallel_limit,BDF,15,2,4,135.85547918826342,1063.8647309578955,0.018094945905448512,0.002529456624828642
24,97,traj_iteration,parallel,BDF,15,1,4,163.68645285815,1063.8647309578955,0.0008708833926360385,7.105210391894289e-05
24,97,traj_iteration,parallel_limit,BDF,15,1,4,136.86257732659578,1063.8647309578955,0.018094945905448512,0.002529456624828642
24,97,traj_iteration,parallel,BDF,15,0.5,4,163.75040920823812,1063.8647309578955,0.0008708833926360385,7.105210391894289e-05
24,97,traj_iteration,parallel_limit,BDF,15,0.5,5,148.63798413798213,1063.8647309578955,0.018094945905448512,0.002529456624828642
24,97,traj_iteration,parallel,BDF,15,0.25,5,181.79579613357782,1063.8647309578955,0.0006406718309066241,3.108970125857284e-05
24,97,traj_iteration,parallel_limit,BDF,15,0.25,5,148.91098398715258,1063.8647309578955,0.018094945905448512,0.002529456624828642
25,87,traj_iteration,parallel,RK45,5,2,3,8.9585390239954,19.056897144764662,0.0011570713009621052,0.0001314647432622905
25,87,traj_iteration,parallel_limit,RK45,5,2,4,10.776579853147268,19.056897144764662,0.004663672965014399,0.0006372025524823429
25,87,traj_iteration,parallel,RK45,5,1,4,12.234567258507013,19.056897144764662,0.0005767497980588385,2.1221826870276292e-05
25,87,traj_iteration,parallel_limit,RK45,5,1,5,11.11689754575491,19.056897144764662,0.004651205571058322,0.0006372025524823429
25,87,traj_iteration,parallel,RK45,5,0.5,4,12.874227154999971,19.056897144764662,0.0005767497980588385,2.1221826870276292e-05
25,87,traj_iteration,parallel_limit,RK45,5,0.5,5,12.278605479747057,19.056897144764662,0.004650945560387955,0.0006371890704579596
25,87,traj_iteration,parallel,RK45,5,0.25,4,11.932435143738985,19.056897144764662,0.0005767497980588385,2.1221826870276292e-05
25,87,traj_iteration,parallel_limit,RK45,5,0.25,5,12.046658270061016,19.056897144764662,0.004650945560387955,0.0006371890704579596
25,87,traj_iteration,parallel,RK45,10,2,3,11.992437422275543,19.056897144764662,0.0009530320581291044,0.00010399097387162798
25,87,traj_iteration,parallel_limit,RK45,10,2,4,14.318027295172215,19.056897144764662,0.006663647574948371,0.0008309222105791326
25,87,traj_iteration,parallel,RK45,10,1,4,15.52574772015214,19.056897144764662,0.0005443556298059525,2.1054048359302713e-05
25,87,traj_iteration,parallel_limit,RK45,10,1,4,14.416514471173286,19.056897144764662,0.006663647574948371,0.0008309222105791326
25,87,traj_iteration,parallel,RK45,10,0.5,4,15.567514915019274,19.056897144764662,0.0005443556298059525,2.1054048359302713e-05
25,87,traj_iteration,parallel_limit,RK45,10,0.5,5,16.68654115125537,19.056897144764662,0.006663647574948371,0.0008309222105791326
25,87,traj_iteration,parallel,RK45,10,0.25,4,15.261180087924004,19.056897144764662,0.0005443556298059525,2.1054048359302713e-05
25,87,traj_iteration,parallel_limit,RK45,10,0.25,5,16.450888112187386,19.056897144764662,0.006663647574948371,0.0008309222105791326
25,87,traj_iteration,parallel,RK45,15,2,3,17.29333759099245,19.056897144764662,0.0007792936140851732,6.974728060986936e-05
25,87,traj_iteration,parallel_limit,RK45,15,2,4,20.772413440048695,19.056897144764662,0.005165766690820365,0.0007116302601121583
25,87,traj_iteration,parallel,RK45,15,1,4,22.492569789290428,19.056897144764662,0.0004953040494319719,1.9536951636155644e-05
25,87,traj_iteration,parallel_limit,RK45,15,1,4,21.04028420895338,19.056897144764662,0.005165766690820365,0.0007116302601121583
25,87,traj_iteration,parallel,RK45,15,0.5,4,22.644778057932854,19.056897144764662,0.0004953040494319719,1.9536951636155644e-05
25,87,traj_iteration,parallel_limit,RK45,15,0.5,5,22.020042560994625,19.056897144764662,0.005165766690820365,0.0007116302601121583
25,87,traj_iteration,parallel,RK45,15,0.25,4,22.550767119973898,19.056897144764662,0.0004953040494319719,1.9536951636155644e-05
25,87,traj_iteration,parallel_limit,RK45,15,0.25,5,22.69482308998704,19.056897144764662,0.005165766690820365,0.0007116302601121583
25,87,traj_iteration,parallel,BDF,5,2,3,18.416442651301622,487.84178402274847,0.001120328890927053,0.00013110411095975356
25,87,traj_iteration,parallel_limit,BDF,5,2,4,20.471964046359062,487.84178402274847,0.004619543808864924,0.0006351253278750386
25,87,traj_iteration,parallel,BDF,5,1,4,23.39641734957695,487.84178402274847,0.0005391093085020685,2.189749983138093e-05
25,87,traj_iteration,parallel_limit,BDF,5,1,5,20.871813464909792,487.84178402274847,0.00460690021479519,0.0006351253278750386
25,87,traj_iteration,parallel,BDF,5,0.5,4,22.20597033202648,487.84178402274847,0.0005391093085020685,2.189749983138093e-05
25,87,traj_iteration,parallel_limit,BDF,5,0.5,5,21.082756727933884,487.84178402274847,0.004606629534112404,0.0006351110892344482
25,87,traj_iteration,parallel,BDF,5,0.25,4,23.038401629775763,487.84178402274847,0.0005391093085020685,2.189749983138093e-05
25,87,traj_iteration,parallel_limit,BDF,5,0.25,5,20.984929393976927,487.84178402274847,0.004606629534112404,0.0006351110892344482
25,87,traj_iteration,parallel,BDF,10,2,3,36.19608047604561,487.84178402274847,0.0008899920320532329,0.00010155455853632705
25,87,traj_iteration,parallel_limit,BDF,10,2,4,40.26965935155749,487.84178402274847,0.00659209960959475,0.0008272563212207804
25,87,traj_iteration,parallel,BDF,10,1,4,41.74537295848131,487.84178402274847,0.0004809916550103445,1.868098963598453e-05
25,87,traj_iteration,parallel_limit,BDF,10,1,4,42.04618072882295,487.84178402274847,0.00659209960959475,0.0008272563212207804
25,87,traj_iteration,parallel,BDF,10,0.5,4,42.020907286554575,487.84178402274847,0.0004809916550103445,1.868098963598453e-05
25,87,traj_iteration,parallel_limit,BDF,10,0.5,5,43.49516913667321,487.84178402274847,0.00659209960959475,0.0008272563212207804
25,87,traj_iteration,parallel,BDF,10,0.25,4,42.660649754107,487.84178402274847,0.0004809916550103445,1.868098963598453e-05
25,87,traj_iteration,parallel_limit,BDF,10,0.25,5,42.58875908702612,487.84178402274847,0.00659209960959475,0.0008272563212207804
25,87,traj_iteration,parallel,BDF,15,2,3,68.38760309666395,487.84178402274847,0.0007579981012955484,6.857264147932164e-05
25,87,traj_iteration,parallel_limit,BDF,15,2,4,90.42997525632381,487.84178402274847,0.005136999399387855,0.0007117249443766726
25,87,traj_iteration,parallel,BDF,15,1,4,81.42843122780323,487.84178402274847,0.0004728721285467794,1.8292824423546368e-05
25,87,traj_iteration,parallel_limit,BDF,15,1,4,91.49021677672863,487.84178402274847,0.005136999399387855,0.0007117249443766726
25,87,traj_iteration,parallel,BDF,15,0.5,4,81.95919355005026,487.84178402274847,0.0004728721285467794,1.8292824423546368e-05
25,87,traj_iteration,parallel_limit,BDF,15,0.5,5,90.84134536236525,487.84178402274847,0.005136999399387855,0.0007117249443766726
25,87,traj_iteration,parallel,BDF,15,0.25,4,81.25983791798353,487.84178402274847,0.0004728721285467794,1.8292824423546368e-05
25,87,traj_iteration,parallel_limit,BDF,15,0.25,5,92.57621014118195,487.84178402274847,0.005136999399387855,0.0007117249443766726
26,91,traj_iteration,parallel,RK45,5,2,3,10.154753737151623,19.711238209158182,0.0019065438101272597,0.0002317366162977246
26,91,traj_iteration,parallel_limit,RK45,5,2,4,11.757220271974802,19.711238209158182,0.013532099515580553,0.001420523720941736
26,91,traj_iteration,parallel,RK45,5,1,4,14.022624649107456,19.711238209158182,0.0006315418674222382,2.701737427880284e-05
26,91,traj_iteration,parallel_limit,RK45,5,1,4,12.124266058206558,19.711238209158182,0.013532099515580553,0.001420523720941736
26,91,traj_iteration,parallel,RK45,5,0.5,4,12.527732703834772,19.711238209158182,0.0006315418674222382,2.701737427880284e-05
26,91,traj_iteration,parallel_limit,RK45,5,0.5,5,14.21995098143816,19.711238209158182,0.013526088212941156,0.0014204675954316392
26,91,traj_iteration,parallel,RK45,5,0.25,4,14.693940080702305,19.711238209158182,0.0006315418674222382,2.701737427880284e-05
26,91,traj_iteration,parallel_limit,RK45,5,0.25,5,13.95329762995243,19.711238209158182,0.013526088212941156,0.0014204675954316392
26,91,traj_iteration,parallel,RK45,10,2,3,16.540047463029623,19.711238209158182,0.001466309966261048,0.00017089705877784442
26,91,traj_iteration,parallel_limit,RK45,10,2,4,17.83082579448819,19.711238209158182,0.011954988744057251,0.0013361928612478989
26,91,traj_iteration,parallel,RK45,10,1,4,21.793119363486767,19.711238209158182,0.0005653090633252218,2.4035712678622513e-05
26,91,traj_iteration,parallel_limit,RK45,10,1,4,18.00177673995495,19.711238209158182,0.011954988744057251,0.0013361928612478989
26,91,traj_iteration,parallel,RK45,10,0.5,4,20.40919115021825,19.711238209158182,0.0005653090633252218,2.4035712678622513e-05
26,91,traj_iteration,parallel_limit,RK45,10,0.5,5,20.245806224644184,19.711238209158182,0.011954988744057251,0.0013361928612478989
26,91,traj_iteration,parallel,RK45,10,0.25,4,21.03105517476797,19.711238209158182,0.0005653090633252218,2.4035712678622513e-05
26,91,traj_iteration,parallel_limit,RK45,10,0.25,5,20.197492759674788,19.711238209158182,0.011954988744057251,0.0013361928612478989
26,91,traj_iteration,parallel,RK45,15,2,3,20.68676606565714,19.711238209158182,0.001134569969336532,0.00012662673401204585
26,91,traj_iteration,parallel_limit,RK45,15,2,4,21.44565938413143,19.711238209158182,0.013568241951416924,0.0016823137984958007
26,91,traj_iteration,parallel,RK45,15,1,4,27.168449349701405,19.711238209158182,0.0004941203473525456,2.058679942986021e-05
26,91,traj_iteration,parallel_limit,RK45,15,1,4,21.55356153100729,19.711238209158182,0.013568241951416924,0.0016823137984958007
26,91,traj_iteration,parallel,RK45,15,0.5,4,27.84549245238304,19.711238209158182,0.0004941203473525456,2.058679942986021e-05
26,91,traj_iteration,parallel_limit,RK45,15,0.5,4,21.4129983112216,19.711238209158182,0.013568241951416924,0.0016823137984958007
26,91,traj_iteration,parallel,RK45,15,0.25,4,27.830516081303358,19.711238209158182,0.0004941203473525456,2.058679942986021e-05
26,91,traj_iteration,parallel_limit,RK45,15,0.25,5,24.06890168040991,19.711238209158182,0.013568241951416924,0.0016823137984958007
26,91,traj_iteration,parallel,BDF,5,2,3,21.034579675644636,385.0911297276616,0.0018695912776304454,0.0002308641594643807
26,91,traj_iteration,parallel_limit,BDF,5,2,4,22.287982307374477,385.0911297276616,0.01348090993626467,0.0014208632304047288
26,91,traj_iteration,parallel,BDF,5,1,4,26.95043596252799,385.0911297276616,0.0005969595343899153,2.6992871599069837e-05
26,91,traj_iteration,parallel_limit,BDF,5,1,4,22.48066746816039,385.0911297276616,0.01348090993626467,0.0014208632304047288
26,91,traj_iteration,parallel,BDF,5,0.5,4,25.994575027376413,385.0911297276616,0.0005969595343899153,2.6992871599069837e-05
26,91,traj_iteration,parallel_limit,BDF,5,0.5,5,25.993219904601574,385.0911297276616,0.013475002231927836,0.0014208085561373718
26,91,traj_iteration,parallel,BDF,5,0.25,4,26.989408798515797,385.0911297276616,0.0005969595343899153,2.6992871599069837e-05
26,91,traj_iteration,parallel_limit,BDF,5,0.25,5,25.618460346013308,385.0911297276616,0.013475002231927836,0.0014208085561373718
26,91,traj_iteration,parallel,BDF,10,2,3,68.2050611153245,385.0911297276616,0.0014357151201334342,0.00016791198085439312
26,91,traj_iteration,parallel_limit,BDF,10,2,4,66.37831142544746,385.0911297276616,0.01191993382100441,0.001331905238672674
26,91,traj_iteration,parallel,BDF,10,1,4,78.25006470829248,385.0911297276616,0.0005381600928842997,2.2514453286112003e-05
26,91,traj_iteration,parallel_limit,BDF,10,1,4,67.86342100799084,385.0911297276616,0.01191993382100441,0.001331905238672674
26,91,traj_iteration,parallel,BDF,10,0.5,4,78.37766296416521,385.0911297276616,0.0005381600928842997,2.2514453286112003e-05
26,91,traj_iteration,parallel_limit,BDF,10,0.5,5,73.02530985698104,385.0911297276616,0.01191993382100441,0.001331905238672674
26,91,traj_iteration,parallel,BDF,10,0.25,4,78.57970268279314,385.0911297276616,0.0005381600928842997,2.2514453286112003e-05
26,91,traj_iteration,parallel_limit,BDF,10,0.25,5,72.54885891079903,385.0911297276616,0.01191993382100441,0.001331905238672674
26,91,traj_iteration,parallel,BDF,15,2,3,102.22243844717741,385.0911297276616,0.0011646035551063317,0.00012418669877500797
26,91,traj_iteration,parallel_limit,BDF,15,2,4,118.66085690259933,385.0911297276616,0.013579120250448414,0.0016835080206318936
26,91,traj_iteration,parallel,BDF,15,1,4,123.25462236627936,385.0911297276616,0.000525329168863103,2.241762258614383e-05
26,91,traj_iteration,parallel_limit,BDF,15,1,4,120.02201791480184,385.0911297276616,0.013579120250448414,0.0016835080206318936
26,91,traj_iteration,parallel,BDF,15,0.5,4,122.55847829207778,385.0911297276616,0.000525329168863103,2.241762258614383e-05
26,91,traj_iteration,parallel_limit,BDF,15,0.5,4,117.76406249776483,385.0911297276616,0.013579120250448414,0.0016835080206318936
26,91,traj_iteration,parallel,BDF,15,0.25,4,121.6573649905622,385.0911297276616,0.000525329168863103,2.241762258614383e-05
26,91,traj_iteration,parallel_limit,BDF,15,0.25,5,125.11792404949665,385.0911297276616,0.013579120250448414,0.0016835080206318936
27,77,traj_iteration,parallel,RK45,5,2,3,8.498611401766539,14.578861892223358,0.0030208776161058824,0.00042454546888898566
27,77,traj_iteration,parallel_limit,RK45,5,2,4,10.539647426456213,14.578861892223358,0.006671903049072001,0.0011230507768650012
27,77,traj_iteration,parallel,RK45,5,1,4,11.604170441627502,14.578861892223358,0.0007198584147170868,6.031145222933203e-05
27,77,traj_iteration,parallel_limit,RK45,5,1,5,11.961893260478973,14.578861892223358,0.006410747709839591,0.0010493226591946141
27,77,traj_iteration,parallel,RK45,5,0.5,4,11.121972266584635,14.578861892223358,0.0007198584147170868,6.031145222933203e-05
27,77,traj_iteration,parallel_limit,RK45,5,0.5,5,12.120928846299648,14.578861892223358,0.0064050062871042306,0.001051322449220576
27,77,traj_iteration,parallel,RK45,5,0.25,4,11.206975780427456,14.578861892223358,0.0007198584147170868,6.031145222933203e-05
27,77,traj_iteration,parallel_limit,RK45,5,0.25,5,13.366563603281975,14.578861892223358,0.0064050062871042306,0.001051322449220576
27,77,traj_iteration,parallel,RK45,10,2,3,11.290207210928202,14.578861892223358,0.002320222593189089,0.000346006720571186
27,77,traj_iteration,parallel_limit,RK45,10,2,4,14.001912593841553,14.578861892223358,0.016748653527541346,0.0021692890661953778
27,77,traj_iteration,parallel,RK45,10,1,4,14.585976220667362,14.578861892223358,0.0006122925350972633,5.087608783761845e-05
27,77,traj_iteration,parallel_limit,RK45,10,1,4,14.106514681130648,14.578861892223358,0.016748653527541346,0.0021692890661953778
27,77,traj_iteration,parallel,RK45,10,0.5,4,15.389912612736225,14.578861892223358,0.0006122925350972633,5.087608783761845e-05
27,77,traj_iteration,parallel_limit,RK45,10,0.5,4,13.93107083439827,14.578861892223358,0.016748653527541346,0.0021692890661953778
27,77,traj_iteration,parallel,RK45,10,0.25,4,14.614455193281174,14.578861892223358,0.0006122925350972633,5.087608783761845e-05
27,77,traj_iteration,parallel_limit,RK45,10,0.25,4,13.931124418973923,14.578861892223358,0.016748653527541346,0.0021692890661953778
27,77,traj_iteration,parallel,RK45,15,2,3,14.606738194823265,14.578861892223358,0.001864276497531177,0.00026996378556461235
27,77,traj_iteration,parallel_limit,RK45,15,2,3,9.942336294800043,14.578861892223358,0.01884329306110779,0.002373780678266182
27,77,traj_iteration,parallel,RK45,15,1,4,18.683768521994352,14.578861892223358,0.0005268327874212874,3.907150207005125e-05
27,77,traj_iteration,parallel_limit,RK45,15,1,3,10.127718057483435,14.578861892223358,0.01884329306110779,0.002373780678266182
27,77,traj_iteration,parallel,RK45,15,0.5,4,18.37812878564,14.578861892223358,0.0005268327874212874,3.907150207005125e-05
27,77,traj_iteration,parallel_limit,RK45,15,0.5,3,10.105138394981623,14.578861892223358,0.01884329306110779,0.002373780678266182
27,77,traj_iteration,parallel,RK45,15,0.25,4,19.513171669095755,14.578861892223358,0.0005268327874212874,3.907150207005125e-05
27,77,traj_iteration,parallel_limit,RK45,15,0.25,3,10.00578811392188,14.578861892223358,0.01884329306110779,0.002373780678266182
27,77,traj_iteration,parallel,BDF,5,2,3,17.677079658955336,298.58877439796925,0.0029775760006613967,0.00042388528904449655
27,77,traj_iteration,parallel_limit,BDF,5,2,4,18.190304722636938,298.58877439796925,0.00662391104780464,0.001122283943784868
27,77,traj_iteration,parallel,BDF,5,1,4,20.89943101629615,298.58877439796925,0.0006788393440734896,5.779053609363055e-05
27,77,traj_iteration,parallel_limit,BDF,5,1,5,22.47472930327058,298.58877439796925,0.006363672224292633,0.0010484551967528248
27,77,traj_iteration,parallel,BDF,5,0.5,4,20.78574199602008,298.58877439796925,0.0006788393440734896,5.779053609363055e-05
27,77,traj_iteration,parallel_limit,BDF,5,0.5,5,20.538267206400633,298.58877439796925,0.006357911159968412,0.0010504344408709683
27,77,traj_iteration,parallel,BDF,5,0.25,4,20.437610756605864,298.58877439796925,0.0006788393440734896,5.779053609363055e-05
27,77,traj_iteration,parallel_limit,BDF,5,0.25,5,21.176525089889765,298.58877439796925,0.006357911159968412,0.0010504344408709683
